name,datetime,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
Lima,2022-08-11,17.1,14.1,12.5,83.2,20.5,175.5,98.8,266.4,23.1,nublado,parcialmente_nublado
Lima,2022-08-12,17.1,14.1,12.4,83.7,22.3,173.5,96.7,271,23.5,nublado,nublado
Lima,2022-08-13,16.1,13.9,12.7,86.8,13,247.6,100,263.7,22.9,nublado,nublado
Lima,2022-08-14,17.1,14.1,12.9,86.7,22.3,203.4,97.9,267.4,22.9,nublado,nublado
Lima,2022-08-15,17.1,13.9,12.6,85.5,27.7,167.6,100,274.3,23.8,lluvioso,nublado
Lima,2022-08-16,16.1,14.1,12.2,82.4,24.1,197.3,97.1,224.9,19.5,lluvioso,lluvioso
Lima,2022-08-17,16.1,14.1,12.5,85.5,18.4,190.8,100,260.5,22.6,lluvioso,lluvioso
Lima,2022-08-18,16.2,14.1,12.1,81.6,14.8,214.7,99.2,259.9,22.4,nublado,lluvioso
Lima,2022-08-19,18.1,14.1,12.7,84.5,18.4,230.9,98.8,276.7,24,nublado,nublado
Lima,2022-08-20,16.4,14.1,12.9,87.8,20.5,175.7,100,270.5,23.3,nublado,nublado
Lima,2022-08-21,16.2,13.9,12.1,82.8,20.5,177.7,100,282.6,24.4,nublado,nublado
Lima,2022-08-22,17.1,13.7,11.9,80.8,22.3,175.1,89.6,274.5,23.6,parcialmente_nublado,nublado
Lima,2022-08-23,16.7,14.1,12.1,82.2,18.4,171.2,97.1,282.6,24.3,nublado,parcialmente_nublado
Lima,2022-08-24,16.2,14.1,12.3,84,18.4,179.6,100,276.5,23.9,nublado,nublado
Lima,2022-08-25,16.1,14.1,12.3,83.5,18.4,189.3,100,285.8,24.5,nublado,nublado
Lima,2022-08-26,16.1,14.1,12.2,83,22.3,169.2,96.6,289.5,25.1,nublado,nublado
Lima,2022-08-27,17.1,14.1,12.1,80.9,20.5,171.5,99.2,288.6,24.9,nublado,nublado
Lima,2022-08-28,16.1,14.1,12.1,82.7,16.6,198.2,100,287.5,24.9,nublado,nublado
Lima,2022-08-29,17.1,14.1,12,80.1,22.3,175.5,95.4,285,24.7,nublado,nublado
Lima,2022-08-30,17.1,14.9,11.9,77.8,20.5,170.7,95.6,288.6,24.9,nublado,nublado
Lima,2022-08-31,17.1,14.7,12.5,80.3,24.1,165,100,291.3,25.2,lluvioso,nublado
Lima,2022-09-01,17.1,14.9,12,78.6,20.5,179,100,294.7,25.4,nublado,lluvioso
Lima,2022-09-02,18.1,14.1,12.1,79.2,18.4,245.3,84.3,290.7,25,lluvioso,nublado
Lima,2022-09-03,18.1,14.9,12.3,79.4,18.4,193.4,96.7,297.9,25.7,nublado,lluvioso
Lima,2022-09-04,17.1,14.1,12.4,82.7,13,216.3,100,284,24.4,nublado,nublado
Lima,2022-09-05,18.1,14.6,12,78.5,14.8,200.4,85.4,300.5,26,parcialmente_nublado,nublado
Lima,2022-09-06,19.1,15.1,12.4,79.3,27.7,173.8,96.7,303.8,26.2,nublado,parcialmente_nublado
Lima,2022-09-07,17.1,14.1,12.7,84,22.3,168.1,100,298,25.9,nublado,nublado
Lima,2022-09-08,18.1,14.1,12.7,83,29.5,167.2,100,279.3,24.1,lluvioso,nublado
Lima,2022-09-09,18.1,14.1,12.3,78.7,29.5,165.2,99.2,293.9,25.5,nublado,lluvioso
Lima,2022-09-10,17.1,14.9,12.3,79.7,20.5,187.8,100,285.1,24.5,lluvioso,nublado
Lima,2022-09-11,17.1,15.1,12,78.8,22.3,179.3,99.6,303.5,26.4,nublado,lluvioso
Lima,2022-09-12,17.1,14.7,12.4,81.8,24.1,210.5,100,276.5,24,lluvioso,nublado
Lima,2022-09-13,17.1,14.4,12.2,81.2,25.9,170.9,100,280.4,24.4,nublado,lluvioso
Lima,2022-09-14,16.9,14.1,12,79.8,20.5,214.8,98.3,302.9,26.1,nublado,nublado
Lima,2022-09-15,17.2,14.1,12.2,80,16.6,243.5,92.5,307.7,26.7,nublado,nublado
Lima,2022-09-16,19.1,14.4,12.7,81.3,28.8,177,94.2,306.3,26.4,nublado,nublado
Lima,2022-09-17,18.1,14.7,12.6,81.7,29.5,162.6,97.5,303.1,26.1,nublado,nublado
Lima,2022-09-18,17.1,14.6,12.5,82.4,18.4,196.9,100,262.6,22.8,nublado,nublado
Lima,2022-09-19,17.1,14.1,12.7,82.9,25.9,218.8,100,284.4,24.4,nublado,nublado
Lima,2022-09-20,17.1,14.4,12.6,82.5,27.7,169.7,100,285.6,24.6,nublado,nublado
Lima,2022-09-21,18.1,14.6,11.7,77.2,18.4,189.5,99.2,269.1,23.2,lluvioso,nublado
Lima,2022-09-22,17.6,14.7,12,78.9,24.1,191.4,99.2,309.2,27,nublado,lluvioso
Lima,2022-09-23,16.2,14.7,11.8,79.4,20.5,181.4,100,283.6,24.6,nublado,nublado
Lima,2022-09-24,16.1,14.6,12.1,80.6,20.5,170.6,97.9,295.9,25.4,nublado,nublado
Lima,2022-09-25,17.2,14.1,11.8,80.4,20.5,173.1,100,304.2,26.2,lluvioso,nublado
Lima,2022-09-26,16.1,14.1,11.7,79.4,20.5,227.7,99.6,237.5,20.4,nublado,lluvioso
Lima,2022-09-27,18.1,14.1,11.9,78.8,25.9,170.4,95.8,277.7,23.9,nublado,nublado
Lima,2022-09-28,17.1,14.1,11.8,80.1,20.5,218.4,82.3,305.9,26.4,lluvioso,nublado
Lima,2022-09-29,18.1,14.1,11.7,77.7,22.3,184.8,79.1,324.5,27.9,parcialmente_nublado,lluvioso
Lima,2022-09-30,17.1,14.1,12.3,82.1,22.3,174.9,93.3,304.4,26.3,nublado,parcialmente_nublado
Lima,2022-10-01,17.7,14.1,12.4,83,29.5,174.3,91.7,316.7,27.2,nublado,nublado
Lima,2022-10-02,17.1,14.1,12.4,83,20.5,181.3,100,314.1,27.2,nublado,nublado
Lima,2022-10-03,18.2,14.6,12.5,81.3,22.3,174.2,99.2,305,26.4,nublado,nublado
Lima,2022-10-04,17.1,14.1,12,80.8,25.9,168.8,99.2,320.2,27.7,nublado,nublado
Lima,2022-10-05,18.1,14.1,12,79,24.1,176.1,98.8,328.6,28.4,nublado,nublado
Lima,2022-10-06,18.1,14.1,11.7,76.8,20.5,195.4,78.2,324.9,28.1,parcialmente_nublado,nublado
Lima,2022-10-07,18.1,14.6,11.8,78.4,24.1,190.9,89.6,330.1,28.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-10-08,17.1,14.7,12.1,80,22.3,170.8,97.1,328.8,28.3,nublado,parcialmente_nublado
Lima,2022-10-09,18.1,14.1,12.1,79.4,24.1,179.6,87.5,299.3,25.9,parcialmente_nublado,nublado
Lima,2022-10-10,19.2,14.6,12.2,78.2,29.5,179.7,65,315.8,27.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-10-11,18.1,14.1,12.3,80.1,29.5,171.4,60.8,321.3,27.8,lluvioso,parcialmente_nublado
Lima,2022-10-12,17.1,14.7,12.2,80,22.3,196.6,98.3,313.3,27.1,nublado,lluvioso
Lima,2022-10-13,16.7,14.1,11.6,79.3,16.6,208.9,90.3,295.6,25.5,nublado,nublado
Lima,2022-10-14,19.1,14.1,11.8,77.4,29.5,168.9,61.4,337.7,29.2,parcialmente_nublado,nublado
Lima,2022-10-15,18.1,14.1,12.1,79.5,25.9,177.5,63.1,328,28.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-10-16,18.5,14.6,12.3,79.3,29.5,169.2,80.6,326.1,28.2,parcialmente_nublado,parcialmente_nublado
Lima,2022-10-17,18,14.7,12.3,78.3,24.1,192.2,87.8,322.4,27.7,parcialmente_nublado,parcialmente_nublado
Lima,2022-10-18,17.2,11.7,12.5,81.3,20.5,183.2,100,325.3,28.1,nublado,parcialmente_nublado
Lima,2022-10-19,20.1,15.1,12.2,75.7,25.9,169.9,78.2,294.6,25.3,parcialmente_nublado,nublado
Lima,2022-10-20,18.2,14.7,12.1,77.9,20.5,197.7,83.4,327.5,28.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-10-21,18.1,14.1,12.1,80.1,16.6,230.9,97.5,337,29.1,nublado,parcialmente_nublado
Lima,2022-10-22,17.1,14.1,12.3,80.5,14.8,211.5,97.5,344.6,29.6,nublado,nublado
Lima,2022-10-23,19.1,15.1,12.2,77.1,35.3,174.5,79,336.9,29,parcialmente_nublado,nublado
Lima,2022-10-24,18.1,14.8,12.2,76.3,24.1,179.4,92.7,319.6,27.5,nublado,parcialmente_nublado
Lima,2022-10-25,18.1,15.1,12.4,77.3,25.9,168.4,96.7,326.7,28.2,nublado,nublado
Lima,2022-10-26,18.6,15.1,12.5,77.8,24.1,186.9,92.1,344.5,29.7,nublado,nublado
Lima,2022-10-27,18.1,14.9,12.5,78.8,18.4,208.6,98.3,346.1,29.8,nublado,nublado
Lima,2022-10-28,17.4,14.9,12.3,79,18.4,207.3,97.9,328.9,28.3,nublado,nublado
Lima,2022-10-29,17.1,14.9,12.7,81.8,14.8,217.6,100,332,28.8,nublado,nublado
Lima,2022-10-30,18.1,14.9,12.5,80,18.4,197.1,98.8,346.3,29.9,nublado,nublado
Lima,2022-10-31,18.1,15.1,12.7,79.3,18.4,195.2,100,346.8,30,nublado,nublado
Lima,2022-11-01,18.1,15.1,12.9,79.7,22.3,171.7,92.2,343.8,29.7,nublado,nublado
Lima,2022-11-02,18.1,15.6,12.6,77.1,20.5,178.5,100,289,24.9,nublado,nublado
Lima,2022-11-03,19.2,15.7,12.9,76.3,24.1,184.6,87.9,340.3,29.4,parcialmente_nublado,nublado
Lima,2022-11-04,20.1,15.9,12.8,74.8,25.9,169.7,70.2,341.4,29.4,lluvioso,parcialmente_nublado
Lima,2022-11-05,20.1,16.1,12.7,73.2,24.1,175.5,64.2,348.7,30,parcialmente_nublado,lluvioso
Lima,2022-11-06,19.1,15.7,13.2,78.3,18.4,192.5,65,341,29.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-07,19.4,15.6,13.2,76.7,16.6,180.8,41.2,341.3,29.5,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-08,20.4,16.1,12.8,74,24.1,172.5,58.2,338.4,29.2,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-09,19.2,16.1,13,74.9,24.1,165.5,50.3,340.3,29.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-10,20.2,16.1,13.3,74.2,33.5,164.3,22.4,342,29.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-11,19.2,16.1,14.1,79.4,29.5,173,98.8,338.3,29.1,nublado,parcialmente_nublado
Lima,2022-11-12,19.2,16.1,13.7,76.3,25.9,187.2,99.2,341.5,29.5,nublado,nublado
Lima,2022-11-13,20.1,16.1,14.1,78.5,13,231.6,100,254.4,21.8,lluvioso,nublado
Lima,2022-11-14,20.1,17.1,14.3,78.3,20.5,176.3,99.6,304.8,26.2,nublado,lluvioso
Lima,2022-11-15,22.1,17.1,14.4,74.3,29.5,169.9,66.7,344.8,29.7,parcialmente_nublado,nublado
Lima,2022-11-16,22.1,16.7,14.7,77.6,25.9,170.1,65.9,304.9,26.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-17,21.1,17.1,14.2,77.1,25.9,180.2,73.1,289.9,25.1,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-18,21.1,17.1,14,75.7,29.5,175.9,83.8,340.4,29.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-19,21.1,17.1,14.5,76.9,20.5,193.8,74.7,322.5,28,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-20,21.1,17.6,14.3,76.1,16.6,203.5,86.8,265.6,23,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-21,21.2,17.7,14.5,76,18.4,196,76.4,328.1,28.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-22,23.1,17.7,14.7,73.1,22.3,177.2,79.1,298.5,25.9,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-23,22.1,17.1,15.2,77,27.7,170.8,24,341.7,29.5,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-24,22.1,18.1,15.7,78.5,22.3,173.3,35,341.1,29.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-25,22.1,18.1,16.1,80.3,22.3,171.8,58.5,337.6,29,parcialmente_nublado,parcialmente_nublado
Lima,2022-11-26,23.1,18.1,16,76.7,24.1,174.4,91.8,308.4,26.4,nublado,parcialmente_nublado
Lima,2022-11-27,21.1,19.1,16.6,80.7,18.4,202,100,283.2,24.4,nublado,nublado
Lima,2022-11-28,22.1,19.1,16.4,78.4,14.8,189.6,99.6,283.7,24.4,nublado,nublado
Lima,2022-11-29,23.1,18.9,16.4,77.4,14.8,188.8,93.1,302.6,26.3,nublado,nublado
Lima,2022-11-30,24.7,19.1,16.1,72.4,25.9,172.7,78,336.2,29,parcialmente_nublado,nublado
Lima,2022-12-01,23.1,18.1,16.3,78,22.3,176.5,27.9,332,28.6,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-02,22.2,18.1,16.1,80.7,20.5,227.7,67.4,341.2,29.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-03,21.1,16.9,15.6,81,25.9,188.5,65.5,344.2,29.8,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-04,21.2,18.1,15.1,74.8,22.3,225.6,66.3,339.9,29.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-05,21.5,17.9,14.9,75.7,20.5,218.8,81.3,328.6,28.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-06,24.1,18.1,15.8,75.1,25.9,174,70.2,325.9,28.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-07,22.1,18.1,15.6,77.8,25.9,174.2,87.1,298.8,25.9,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-08,23.1,19.1,15.6,73.6,20.5,171.1,90.4,272.3,23.5,nublado,parcialmente_nublado
Lima,2022-12-09,23.4,18.6,15.8,74.5,25.9,172,54.3,318.4,27.6,parcialmente_nublado,nublado
Lima,2022-12-10,24.1,19.1,16.5,77.3,24.1,172.9,61.3,275.5,23.8,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-11,24.1,17.9,16.7,78.8,27.7,177.8,76.6,296.9,25.7,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-12,24.1,18.9,16.6,74.9,25.9,179.9,81.2,287,24.7,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-13,26.1,20.1,16.9,72.9,20.5,187.6,78.4,304.5,26.3,lluvioso,parcialmente_nublado
Lima,2022-12-14,26.6,19.1,16.8,70.5,29.5,177.9,61.9,321.5,27.8,parcialmente_nublado,lluvioso
Lima,2022-12-15,25.1,19.7,17.8,78.1,24.1,176.4,68.7,295.8,25.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-16,24.1,20.1,18.3,80.2,25.9,172,85.6,298.4,25.9,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-17,24.1,20.1,17.5,77,31.7,163.8,67.6,333,28.8,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-18,24.1,20.1,17.9,77.7,29.5,170.7,54.9,332.2,28.6,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-19,24.1,20.1,18.3,79.9,24.1,169.3,69.2,317.8,27.3,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-20,24.2,20.1,18.1,78.4,25.9,165.8,74.9,329.7,28.4,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-21,24.2,20.1,18.3,79.2,31.7,167,71.9,313.1,27.1,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-22,24.1,21.1,18.2,79.9,31.7,165,81.7,332.5,28.6,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-23,23.1,20.1,17.5,77.7,24.1,194.1,79.6,240.6,20.8,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-24,24.1,19.9,17.1,76.5,22.3,173.8,81.5,285.6,24.6,lluvioso,parcialmente_nublado
Lima,2022-12-25,23.1,19.4,17.4,79.6,24.1,181.3,65.6,329.3,28.3,lluvioso,lluvioso
Lima,2022-12-26,24.1,19.7,17.9,79.3,27.7,163.4,70.3,264.2,22.9,parcialmente_nublado,lluvioso
Lima,2022-12-27,23.1,18.7,18.3,83.4,31.7,164.7,70,324.5,27.8,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-28,25.1,20.9,18.4,79,24.1,168.6,73,330.6,28.6,parcialmente_nublado,parcialmente_nublado
Lima,2022-12-29,22.1,18.9,17.9,83.6,16.6,218.9,76.9,299.2,25.7,lluvioso,parcialmente_nublado
Lima,2022-12-30,23.1,19.7,18.1,81,29.5,164.1,77.1,292.8,25.4,parcialmente_nublado,lluvioso
Lima,2022-12-31,25.1,19.4,17.3,74.3,27.7,162.5,81.8,234.8,20.4,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-01,24.1,20.1,17.6,77.3,20.5,173.8,78.4,322,27.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-02,24.6,19.1,16.9,76.6,31.7,172,62.4,324.4,27.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-03,23.1,19.1,17.1,81,16.6,184.1,80,262.5,22.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-04,22.4,18.7,17.4,82,18.4,175.9,86.4,291.8,25.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-05,23.2,18.1,17,81.4,22.3,171.5,54.7,290,25,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-06,23.1,16.7,16.5,83.8,24.1,174.3,64.8,333.4,29,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-07,23.1,18.1,16.9,81.7,22.3,174.8,58.3,337.3,29.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-08,24.1,19.1,17.1,78.9,20.5,200.7,62.5,341.9,29.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-09,23.1,18.9,17,77.9,22.3,174.5,62.2,324.9,28.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-10,24.1,19.7,17.1,76.4,18.4,210.7,54,329.6,28.4,lluvioso,parcialmente_nublado
Lima,2023-01-11,25.2,19.1,17,77.9,20.5,181.8,72.7,325.3,28.2,lluvioso,lluvioso
Lima,2023-01-12,24.1,18.1,16.7,76.5,29.5,175.8,72.9,318.5,27.5,parcialmente_nublado,lluvioso
Lima,2023-01-13,24.1,18.7,16.5,74.7,24.1,187.7,72,324.9,28,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-14,24.1,19.1,17,77.5,18.4,195.9,58,336.6,29,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-15,22.1,19.1,17,78.9,24.1,206.7,76.2,311.1,26.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-16,25.1,20.1,17,71.4,25.9,172.3,61.1,308.3,26.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-17,25.1,19.7,17.5,75.5,22.3,175.8,55,315.2,27.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-18,25.1,20.1,18.1,78.1,20.5,181.5,71.1,325.4,28,lluvioso,parcialmente_nublado
Lima,2023-01-19,24.1,19.6,18,79.8,20.5,206.3,69.8,289.8,24.8,lluvioso,lluvioso
Lima,2023-01-20,24.2,20.1,18.3,80.1,20.5,174,76.7,331.6,28.5,lluvioso,lluvioso
Lima,2023-01-21,24.1,20.6,18.5,80.9,27.7,170,75,300,25.9,lluvioso,lluvioso
Lima,2023-01-22,25.1,20.6,18.5,80.3,18.4,183.4,50.2,328,28.3,lluvioso,lluvioso
Lima,2023-01-23,25.2,19.7,18.2,78.1,33.5,172.9,47.5,338.3,29.3,parcialmente_nublado,lluvioso
Lima,2023-01-24,25.1,20.6,18.6,77.6,29.5,168.1,63.6,333.7,28.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-25,28.1,20.1,19,77.1,22.3,176.2,72.9,315.4,27.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-26,26.4,21.1,19.3,78.8,20.5,190.5,75.8,323.2,27.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-27,24.1,20.1,19,85,25.9,180.6,73.4,334,28.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-28,25.1,20.1,19.2,82.4,18.4,175.3,73.7,290.5,25,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-29,23.6,20.1,18.9,82.5,20.5,191.9,62.8,310.8,26.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-30,24.7,19.2,18.9,82.2,22.3,174.9,52.9,324.7,28.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-01-31,25.3,20.1,18.9,80.7,29.5,173.5,77.4,307.1,26.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-02-01,26.1,21.1,19.1,78.6,25.9,175.3,61.9,295.2,25.4,lluvioso,parcialmente_nublado
Lima,2023-02-02,27.1,20.7,19.6,78.7,29.5,172.1,50.8,313.2,27.1,lluvioso,lluvioso
Lima,2023-02-03,25.1,21.9,20,81.9,31.7,165.4,66.2,305.9,26.4,lluvioso,lluvioso
Lima,2023-02-04,26.1,21.7,19.7,78.6,27.7,168.6,81.9,290.9,25.1,lluvioso,lluvioso
Lima,2023-02-05,26.1,21.1,19.9,79.8,25.9,170.7,55.2,324.8,28.1,parcialmente_nublado,lluvioso
Lima,2023-02-06,27.1,22.1,19.9,76.3,31.7,167.2,39.4,320.6,27.6,lluvioso,parcialmente_nublado
Lima,2023-02-07,27.1,20.7,20.5,77.4,27.7,166.3,51.6,335.1,29.1,parcialmente_nublado,lluvioso
Lima,2023-02-08,26.2,21.7,20.4,80.8,27.7,190.7,37.3,337.6,29.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-02-09,26.4,22.1,20,78.9,31.7,166.5,51.3,334.8,29.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-02-10,27.1,22.1,20.2,78,22.3,171.3,61.3,295.4,25.6,parcialmente_nublado,parcialmente_nublado
Lima,2023-02-11,27.1,23.1,20.3,77.2,27.7,168.8,55.7,290.8,25.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-02-12,28.1,23.1,20.5,77.3,27.7,172,69,253.6,22,lluvioso,parcialmente_nublado
Lima,2023-02-13,27.1,22.1,20.5,80.6,22.3,196.3,72.7,261.6,22.7,lluvioso,lluvioso
Lima,2023-02-14,26.1,22.1,20.4,81,18.4,187.1,78.3,200,17.3,lluvioso,lluvioso
Lima,2023-02-15,27.1,21.1,20.5,80,22.3,187.4,78.9,178.7,15.5,lluvioso,lluvioso
Lima,2023-02-16,28.1,23.4,21.2,77.9,20.5,174.4,69.1,296.5,25.7,lluvioso,lluvioso
Lima,2023-02-17,27.1,21.7,20.6,80.4,16.6,214.2,59.9,306.8,26.4,lluvioso,lluvioso
Lima,2023-02-18,29.1,22.9,20.4,75.6,22.3,179.3,72.4,282.5,24.3,lluvioso,lluvioso
Lima,2023-02-19,26.1,22.6,20.8,82.3,29.5,170.7,76.7,317.3,27.6,parcialmente_nublado,lluvioso
Lima,2023-02-20,25.2,22.1,20.7,83.2,24.1,170.1,65.9,321.1,27.7,lluvioso,parcialmente_nublado
Lima,2023-02-21,28.1,22.1,20.2,73.6,22.3,184.4,80.9,201.8,17.4,lluvioso,lluvioso
Lima,2023-02-22,28.4,23.7,20.2,72.6,27.7,171.9,63,276.2,23.8,lluvioso,lluvioso
Lima,2023-02-23,28.1,23.1,19.7,73,22.3,173.9,75.1,308.3,26.5,lluvioso,lluvioso
Lima,2023-02-24,27.1,22.1,19.6,77.2,24.1,184.2,45,325.9,28,parcialmente_nublado,lluvioso
Lima,2023-02-25,26.1,22.1,19.4,78.2,29.5,174.6,61.2,297.1,26,lluvioso,parcialmente_nublado
Lima,2023-02-26,24.1,21.1,19.4,82.6,22.3,264.6,81.5,307.8,26.7,lluvioso,lluvioso
Lima,2023-02-27,26.1,21.1,19.2,77.8,20.5,182.6,84.9,234.8,20.2,parcialmente_nublado,lluvioso
Lima,2023-02-28,27.1,21.7,18.8,75.2,29.5,175.8,48.5,321.1,27.7,lluvioso,parcialmente_nublado
Lima,2023-03-01,26.1,21.1,18.6,76.1,24.1,174.8,63,307.9,26.4,lluvioso,lluvioso
Lima,2023-03-02,25.1,20.9,18.6,77.4,16.6,214.4,43.9,316.3,27.3,lluvioso,lluvioso
Lima,2023-03-03,26.1,21.1,18.9,75.8,20.5,183.2,66.5,293.5,25.3,parcialmente_nublado,lluvioso
Lima,2023-03-04,26.1,20.1,19.2,81.2,16.6,193.9,65.6,301.7,26.1,lluvioso,parcialmente_nublado
Lima,2023-03-05,27.1,21.1,19.2,76,14.8,183.1,84.5,297,25.7,parcialmente_nublado,lluvioso
Lima,2023-03-06,27.4,22.1,19.1,71.8,22.3,176.1,74.6,265.4,22.8,lluvioso,parcialmente_nublado
Lima,2023-03-07,29.1,22.1,19.8,72,20.5,178.2,70.3,313.6,27.2,parcialmente_nublado,lluvioso
Lima,2023-03-08,26.7,22.1,20.4,80.8,24.1,174.1,74.1,310.6,27,parcialmente_nublado,parcialmente_nublado
Lima,2023-03-09,28.1,22.4,20.5,77.2,22.3,174.3,57.8,300.3,25.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-03-10,26.1,22.1,21.1,83.6,18.4,183.9,78.3,222.7,19.2,lluvioso,parcialmente_nublado
Lima,2023-03-11,29.1,23.1,21,73.6,20.5,232.2,79.6,242.8,20.9,lluvioso,lluvioso
Lima,2023-03-12,30.1,24.9,20,68.3,20.5,182.2,81.6,234.6,20.2,lluvioso,lluvioso
Lima,2023-03-13,27.1,23.1,20.7,77.3,16.6,239.2,77.8,230.9,19.9,lluvioso,lluvioso
Lima,2023-03-14,28.1,22.9,22.1,83.9,16.6,273.8,90,102.3,8.7,lluvioso,lluvioso
Lima,2023-03-15,29.4,24.4,22.1,79,16.6,195.3,79.7,222.3,19.3,lluvioso,lluvioso
Lima,2023-03-16,30.1,24.1,21.1,73.1,18.4,190.4,83.5,193.9,16.6,lluvioso,lluvioso
Lima,2023-03-17,27.4,23.1,21.1,78.1,20.5,184.9,66.1,304,26.3,lluvioso,lluvioso
Lima,2023-03-18,27.1,23.1,20.4,77,20.5,198.7,62.2,297,25.5,lluvioso,lluvioso
Lima,2023-03-19,28.1,23.1,20,74.4,20.5,174,59.3,310.8,27,parcialmente_nublado,lluvioso
Lima,2023-03-20,28.1,22.9,19.6,72.2,24.1,173.6,55.2,300.1,25.9,lluvioso,parcialmente_nublado
Lima,2023-03-21,28.4,22,19.1,71.1,16.6,174.2,59.5,308.9,26.6,parcialmente_nublado,lluvioso
Lima,2023-03-22,27.1,22.7,20,75.7,25.9,195.7,78.1,308,26.6,parcialmente_nublado,parcialmente_nublado
Lima,2023-03-23,28.1,24.1,19.1,67,27.7,167.7,54.1,300.4,26,parcialmente_nublado,parcialmente_nublado
Lima,2023-03-24,29.1,23.1,19.9,72.3,25.9,172.3,63.4,253.1,21.8,lluvioso,parcialmente_nublado
Lima,2023-03-25,28.1,23.1,20.7,78,18.4,180.2,69.6,294.6,25.4,parcialmente_nublado,lluvioso
Lima,2023-03-26,26.1,23.1,20.2,76.8,31.7,165.7,35,304.1,26.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-03-27,27.1,23.1,20,75.1,25.9,169.8,68.8,196.8,17,parcialmente_nublado,parcialmente_nublado
Lima,2023-03-28,28.1,23.9,20.2,73.6,29.5,167,74.1,282.7,24.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-03-29,29.1,23.7,20.6,74.2,20.5,172.2,54.1,299.2,25.8,lluvioso,parcialmente_nublado
Lima,2023-03-30,28.1,23.7,21,77.3,22.3,170.6,78.5,278.8,23.9,lluvioso,lluvioso
