name,datetime,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
Lima,2012-03-30,27,20,19.2,80.1,13,190.9,55.1,247.7,21.5,parcialmente_nublado,parcialmente_nublado
Lima,2012-03-31,25.1,20,19,83.4,16.6,239.4,67.9,254.3,22.1,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-01,24.8,20.8,19.3,82.8,22.3,173.6,68.1,285.9,24.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-02,24,18.7,19.1,84.3,14.8,254.7,59.7,269.8,23.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-03,27,20,19.3,81.2,14.8,195.5,62.6,269.5,23.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-04,27,20,19.7,82.4,13,262.9,78.2,224.1,19.4,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-05,27,21,20.1,82,13,292.6,73.1,214.7,18.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-06,30.1,21.8,19.7,74.8,13,189.1,65.6,270.2,23.4,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-07,27,21,20,82.2,16.6,182,71.4,272.8,23.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-08,27.8,20.9,19.6,80.1,13,193.6,71.3,230.5,19.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-09,28,21,19.1,73.9,20.5,174.4,83.1,130.9,11.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-10,28,21,18.5,70.2,22.3,171.6,59.3,230.4,19.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-11,28,20,18.8,75.6,16.6,179.5,60.1,241.3,20.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-12,29.1,20,18.4,69.7,16.6,177.7,44.9,279.7,24.1,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-13,25,20.7,19.5,82.9,33.5,169.3,54.4,288.9,24.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-14,25,19.9,19.2,86.1,25.9,182.2,68.8,266,22.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-15,25.2,19,18.8,87.8,14.8,187.9,63.5,260.2,22.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-16,24.9,19,18.2,84.9,14.8,192.5,72,249.8,21.5,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-17,22,19,18,86.7,11.2,232.6,83.3,227.7,19.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-18,23,18,18.1,88.7,13,230.5,68.5,272.7,23.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-19,26,19,17.8,81.4,13,206.9,70.4,225,19.4,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-20,26,19,18,78.9,13,187.7,54.9,269.2,23.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-21,26,18.9,17.7,77.5,16.6,186.2,48.5,270.4,23.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-22,25.8,19,17.7,77,13,209.2,48.4,244.5,21.1,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-23,26,19,18,77.6,16.6,182,63.4,176.1,15.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-24,25,19,17.5,77,14.8,203.9,56.1,189.4,16.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-26,23.2,19,18.2,84.1,14.4,221.8,48.9,251.8,21.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-27,24,19.7,18.1,81.9,14.8,252.2,58.3,271.3,23.5,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-28,24,19,18.1,81.9,16.6,246.7,65.9,272.8,23.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-29,25,19,18.4,83.6,14.8,188.4,58.2,262.9,22.7,parcialmente_nublado,parcialmente_nublado
Lima,2012-04-30,25,19,17.9,81.8,14.8,178.3,47.5,265.9,22.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-01,22,18,17.2,84.1,14.8,265.1,72.9,228.6,19.7,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-02,24.7,18.3,17.5,81.6,13,193.7,46.8,243.2,21.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-04,23,18.8,17.9,86.4,13,229,78.1,265.6,22.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-05,25,19,17.6,81.5,14.8,199,46,260.3,22.5,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-06,24,18,17.6,82.9,14.8,187.5,31.7,262.6,22.7,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-07,24,18.7,17.5,82.8,13,224.9,22.4,257.1,22.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-08,25,18.7,17.7,81.9,14.8,193,22.3,254.6,21.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-09,23,18.7,17.7,85.1,11.2,212.4,59.6,251.9,21.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-10,22,19,17.1,84.4,14.8,197.5,90.3,252.3,21.8,nublado,parcialmente_nublado
Lima,2012-05-11,24,18.7,17.2,82.1,13,215,48.4,246.5,21.1,parcialmente_nublado,nublado
Lima,2012-05-12,25,18,17.3,83.2,13,217.7,54.3,232.1,20.1,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-13,25,18,18,83,16.6,178.2,47.7,253.2,21.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-14,23,18,17.5,86.7,16.6,176.3,58.9,254,21.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-15,21.8,18,17.3,89.6,16.6,192,94.5,252.1,21.9,nublado,parcialmente_nublado
Lima,2012-05-16,21.7,17.8,17.1,88,11.2,225.3,98.4,250.1,21.6,nublado,nublado
Lima,2012-05-17,21,18.8,17,84.8,9.4,216,96.8,255.8,22.2,nublado,nublado
Lima,2012-05-18,23,18.9,16.7,79.9,18.4,206.8,96.4,251.3,21.6,nublado,nublado
Lima,2012-05-19,21,18.9,16.7,82.4,14.8,221.4,99.5,247.1,21.2,nublado,nublado
Lima,2012-05-20,22,19,16.8,81.9,14.8,183.6,92.8,233.8,20.1,nublado,nublado
Lima,2012-05-21,21,18,17,86.6,11.2,217.4,99.5,250.7,21.6,nublado,nublado
Lima,2012-05-22,22,18,16.8,85.5,14.8,181.7,100,229.2,19.9,nublado,nublado
Lima,2012-05-23,23,17,16.4,83,18.4,182.5,77.6,250.7,21.7,parcialmente_nublado,nublado
Lima,2012-05-24,21,18,16.6,84.9,22.3,165.1,96.1,236.8,20.5,nublado,parcialmente_nublado
Lima,2012-05-25,22,18,16.8,84.8,16.6,184.3,100,248.3,21.6,lluvioso,nublado
Lima,2012-05-26,23,17,16.2,82.9,18.4,172.1,97.3,247.6,21.4,nublado,lluvioso
Lima,2012-05-27,23,18,15.2,75,18.4,166.8,97.7,247.4,21.4,nublado,nublado
Lima,2012-05-28,24,19,14.7,68.3,16.6,172.8,75.3,242.5,21.1,parcialmente_nublado,nublado
Lima,2012-05-29,25,17.2,16,72.8,13,206.3,22.5,242,21.1,parcialmente_nublado,parcialmente_nublado
Lima,2012-05-30,24,18,17,77.8,16.6,184.7,90.8,241.4,21.1,nublado,parcialmente_nublado
Lima,2012-05-31,22,19,17,79.4,14.8,175.9,100,235.2,20.5,nublado,nublado
Lima,2012-06-01,23,19.9,16.9,77.1,13,185.9,100,224.8,19.6,nublado,nublado
Lima,2012-06-02,25,20,17.1,75,18.4,166.6,84.6,237.2,20.6,parcialmente_nublado,nublado
Lima,2012-06-03,21.1,19,16.7,80.5,14.8,179.6,99.5,236.4,20.5,nublado,parcialmente_nublado
Lima,2012-06-04,22,19,16.7,80.7,14.8,175.1,100,241.5,21.1,nublado,nublado
Lima,2012-06-05,22,19,16.5,79.7,13,185.8,100,240.7,21,nublado,nublado
Lima,2012-06-06,21,19,16.8,81.2,13,194.7,100,240.6,20.9,nublado,nublado
Lima,2012-06-07,23,19,16.9,79.7,13,182.9,99.5,236.8,20.6,nublado,nublado
Lima,2012-06-08,24,19,17.4,81.6,16.6,178.4,96.8,241.2,21.1,lluvioso,nublado
Lima,2012-06-09,24,19,16.8,79.7,18.4,165.9,85.5,239.7,20.8,parcialmente_nublado,lluvioso
Lima,2012-06-10,23.1,18.9,15.9,77,16.6,166.7,65.9,237.9,20.7,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-11,22,18,16.1,76.8,13,199.7,93.8,235.3,20.4,nublado,parcialmente_nublado
Lima,2012-06-12,23,19.8,16.1,74.5,13,193,82,235.1,20.3,parcialmente_nublado,nublado
Lima,2012-06-13,23.7,19,16,74.7,16.6,180,89.6,231.3,19.8,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-14,23,19,16.7,79.1,11.2,211.4,90.5,232.2,20,nublado,parcialmente_nublado
Lima,2012-06-15,25,18.9,17.1,78.8,14.8,177.9,77.8,234.9,20.3,parcialmente_nublado,nublado
Lima,2012-06-16,22,19,16.7,80.2,20.5,177.1,98.2,231.5,20,nublado,parcialmente_nublado
Lima,2012-06-17,23.8,18.9,17.1,81.9,25.9,163.5,69.4,231.2,19.9,parcialmente_nublado,nublado
Lima,2012-06-18,21.1,19,16.5,82,20.5,162,99.3,229.9,19.9,nublado,parcialmente_nublado
Lima,2012-06-19,24,17.1,16.6,78.6,25.9,167.9,44.4,231.8,19.9,parcialmente_nublado,nublado
Lima,2012-06-20,22,18,16.7,82.1,27.7,161.7,60.2,232.9,20,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-21,21,18,16.5,83.1,9.4,198.9,99.1,233.3,20.3,nublado,parcialmente_nublado
Lima,2012-06-22,22,18,15.9,80.1,13,183.8,85.9,238.6,20.7,parcialmente_nublado,nublado
Lima,2012-06-23,23,18,15.4,75.9,13,184.9,78.1,226.3,19.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-24,23,18,15.4,76.3,18.4,170.7,75.4,230.3,19.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-25,22,16.9,15.7,79.6,16.6,171.2,63.8,230.1,19.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-26,23,16.9,16.3,80.4,18.4,171.1,20.5,233.5,20.1,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-27,22,18,16.3,81.6,16.6,163.1,85.1,230.9,20,parcialmente_nublado,parcialmente_nublado
Lima,2012-06-28,20.2,18,16.6,85.1,18.4,161.8,99.5,224,19.3,nublado,parcialmente_nublado
Lima,2012-06-29,20.1,18,16.1,82,14.8,168.6,100,226.7,19.7,nublado,nublado
Lima,2012-06-30,22.1,18.7,15.3,73.9,18.4,165.4,76.5,236.6,20.3,parcialmente_nublado,nublado
Lima,2012-07-01,21,18.7,15.6,77.2,14.8,170.1,100,227.1,19.8,nublado,parcialmente_nublado
Lima,2012-07-02,22,19,15.5,75.2,18.4,171.1,100,233.4,20,nublado,nublado
Lima,2012-07-03,21.1,18.9,15.8,78.9,18.4,175.9,100,214.8,18.5,nublado,nublado
Lima,2012-07-04,22,18.9,15.4,76.1,20.5,154.1,99.5,224.9,19.6,nublado,nublado
Lima,2012-07-05,21.7,18.8,15.2,75,29.5,154.7,92.7,234.6,20.3,nublado,nublado
Lima,2012-07-06,21,18.7,15.1,74.9,14.8,182,99.3,238.5,20.8,nublado,nublado
Lima,2012-07-07,22,18,15.8,77.9,14.8,172.1,100,227.2,19.7,nublado,nublado
Lima,2012-07-08,21,18.2,16,80.4,14.8,172.7,100,222.5,19.2,nublado,nublado
Lima,2012-07-09,21,18.8,15.3,75.9,13,197.4,100,238.7,20.8,nublado,nublado
Lima,2012-07-10,23,18.8,15.2,73.5,24.1,163.5,71.2,239.2,21,parcialmente_nublado,nublado
Lima,2012-07-11,23,19,15.7,75.8,22.3,181.3,92,239.8,21.1,nublado,parcialmente_nublado
Lima,2012-07-12,21.8,18.8,15.6,76.8,14.8,197.6,99.1,242.3,21.1,nublado,nublado
Lima,2012-07-13,25,18.2,16.6,76.8,14.8,185.1,86.2,240.4,21,parcialmente_nublado,nublado
Lima,2012-07-14,21,19,17.5,84.3,22.3,166.7,99.1,228.5,19.8,nublado,parcialmente_nublado
Lima,2012-07-15,20,18,16.5,85.2,22.3,160.6,99.5,239.9,21,nublado,nublado
Lima,2012-07-16,20.1,17.9,16.4,85,11.2,200.4,100,238.8,20.9,nublado,nublado
Lima,2012-07-17,22,18.8,16.3,80,18.4,170.7,98.6,244.6,21.2,nublado,nublado
Lima,2012-07-18,21,18.9,15.9,79.3,18.4,166.9,100,243.7,21.1,nublado,nublado
Lima,2012-07-19,23,19,15.1,72,18.4,172.5,81.6,247.2,21.3,parcialmente_nublado,nublado
Lima,2012-07-20,21,18.9,15.3,75.2,20.5,175.7,99.1,250.5,21.7,nublado,parcialmente_nublado
Lima,2012-07-21,22.1,19,14.8,72.3,16.6,179.7,89.8,251.9,21.8,parcialmente_nublado,nublado
Lima,2012-07-22,22.1,18.2,15.1,73.4,16.6,174.7,74.4,252.1,21.7,parcialmente_nublado,parcialmente_nublado
Lima,2012-07-23,23.1,18,14.9,71.7,24.1,157.5,51.9,249.3,21.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-07-24,22,18,15,76.3,22.3,161.1,88.5,247.3,21.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-07-25,22,18,14.8,75,20.5,167.8,97.3,245.7,21.3,nublado,parcialmente_nublado
Lima,2012-07-26,21.2,18.8,14.9,74.4,24.1,161.4,97.3,250.3,21.6,nublado,nublado
Lima,2012-07-27,21.2,18,14.8,75.1,22.3,169.4,100,244.8,21.2,nublado,nublado
Lima,2012-07-28,22,18,15.4,78.1,20.5,183.1,98.6,253.8,21.9,nublado,nublado
Lima,2012-07-29,20.2,17.9,15.3,79.8,14.8,181.4,100,253.3,22,nublado,nublado
Lima,2012-07-30,23,18.8,15.9,77.9,20.5,171.2,87.1,251.7,21.7,parcialmente_nublado,nublado
Lima,2012-07-31,21,17,15.8,85.5,20.5,174.3,99.5,253.5,21.9,nublado,parcialmente_nublado
Lima,2012-08-01,20,16,15,86.6,16.6,166.9,100,227,19.7,nublado,nublado
Lima,2012-08-02,19,16,14.6,83.9,16.6,160.6,100,246.1,21.3,nublado,nublado
Lima,2012-08-03,20,16,14.3,82.8,24.1,160.5,97.3,249.2,21.6,nublado,nublado
Lima,2012-08-04,19,16,14,81.5,22.3,167.9,99.3,255.6,22.2,nublado,nublado
Lima,2012-08-05,19.1,16,14.2,83.4,16.6,175.7,99.3,261.1,22.6,nublado,nublado
Lima,2012-08-06,18.1,16,14.4,85.5,18.4,159.9,100,260.9,22.6,nublado,nublado
Lima,2012-08-07,19,16,14,82.1,16.6,177.4,100,261.5,22.5,nublado,nublado
Lima,2012-08-08,18,16,13.6,79.7,16.6,167.7,99.5,268.7,23.1,nublado,nublado
Lima,2012-08-09,18,16.1,13.3,78.2,16.6,161.8,100,270.4,23.4,nublado,nublado
Lima,2012-08-10,18,16,13.1,79.8,20.5,165.2,99.5,267.3,22.9,nublado,nublado
Lima,2012-08-11,18,16,12.9,79.3,18.4,162.2,100,264.2,22.7,nublado,nublado
Lima,2012-08-12,18.1,16,13,77.9,18.4,174.5,100,264.9,22.8,nublado,nublado
Lima,2012-08-13,19,16,13.4,80.2,14.8,179.5,100,254.5,21.9,nublado,nublado
Lima,2012-08-14,18,15.8,13.9,83.1,18.4,183.9,98.6,263.9,22.8,nublado,nublado
Lima,2012-08-15,18,15,13.8,84.9,18.4,187.1,100,263.4,22.7,nublado,nublado
Lima,2012-08-16,18,15.8,13.6,83.6,18.4,170.5,99.1,269.9,23.4,nublado,nublado
Lima,2012-08-17,20,15,13.6,80.6,27.7,164,62.9,280.1,24.4,parcialmente_nublado,nublado
Lima,2012-08-18,18,15,13.7,83.6,14.8,188.7,100,281.8,24.5,nublado,parcialmente_nublado
Lima,2012-08-19,17.1,15.8,13.4,82.9,16.6,179,100,282.6,24.5,nublado,nublado
Lima,2012-08-20,17.1,14.9,13.6,85.5,16.6,175.1,100,282.7,24.5,nublado,nublado
Lima,2012-08-21,18,15,13.6,83.1,14.8,183.4,100,279,24.1,nublado,nublado
Lima,2012-08-22,18.1,15.8,13.2,80.7,25.9,162.6,100,278.4,24.1,nublado,nublado
Lima,2012-08-23,18,14.7,13.1,82.6,24.1,161.5,100,278,24.2,nublado,nublado
Lima,2012-08-24,18,15.8,13.4,83,20.5,170.6,100,266,22.8,nublado,nublado
Lima,2012-08-25,20,15,13.5,81.2,18.4,179.4,99.1,231.7,20.1,nublado,nublado
Lima,2012-08-26,19,15,13.3,81.1,18.4,188.5,92.4,252.4,21.8,nublado,nublado
Lima,2012-08-27,17.1,15,13.7,85.7,9.4,223.1,100,271.9,23.6,nublado,nublado
Lima,2012-08-28,18,15,13.9,86.1,14.8,177.1,100,281.7,24.4,lluvioso,nublado
Lima,2012-08-29,19,15.8,13.6,82.2,13,203.2,99.5,282.1,24.5,nublado,lluvioso
Lima,2012-08-30,17.2,15,14,87.5,18.4,174.3,100,288,24.8,nublado,nublado
Lima,2012-08-31,18,15.8,13.7,84.1,17.2,178.1,100,280.8,24.4,nublado,nublado
Lima,2012-09-01,20.1,15,13,81.2,18.4,183.1,79.5,284.8,24.6,parcialmente_nublado,nublado
Lima,2012-09-02,19.1,14.9,13.3,78.7,14.8,206,76.7,285.1,24.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-09-03,20,16,13.7,78.7,18.4,172,90.5,285.5,24.8,nublado,parcialmente_nublado
Lima,2012-09-04,19,15.9,14.4,83,16.6,187.4,100,260.8,22.5,nublado,nublado
Lima,2012-09-05,19.2,16.8,14.6,82.4,18.4,173,99.5,276.4,24,nublado,nublado
Lima,2012-09-06,19.2,16,14.9,85.1,18.4,174.1,100,292.4,25.2,nublado,nublado
Lima,2012-09-07,19,16.9,14.5,82.7,18.4,165.9,100,287.3,24.7,nublado,nublado
Lima,2012-09-08,20,16,14.5,83,16.6,207.7,98.6,286.5,24.7,nublado,nublado
Lima,2012-09-09,19,16,14.3,82.7,14.8,184.8,99.3,278.5,24.2,nublado,nublado
Lima,2012-09-10,19,15.7,14.1,82.7,14.8,177.3,100,289.6,25.2,nublado,nublado
Lima,2012-09-11,20,16,14.4,82.2,22.3,174,91,286.6,24.8,nublado,nublado
Lima,2012-09-12,18.9,16,14.1,84.1,18.4,205.6,100,287.8,24.9,nublado,nublado
Lima,2012-09-13,20,16,14.8,86.2,22.3,171,91.3,286.3,24.7,nublado,nublado
Lima,2012-09-14,19,15.6,14.8,86.4,16.6,172.2,94.8,265.6,23,nublado,nublado
Lima,2012-09-15,19.8,16,14.6,84.1,16.6,176,100,290.6,25.2,nublado,nublado
Lima,2012-09-16,19,16,14.9,85.8,16.6,177.7,100,264.7,22.9,nublado,nublado
Lima,2012-09-17,20,15.9,15,85.2,14.8,172.7,100,301.2,26.2,nublado,nublado
Lima,2012-09-18,21.2,16,14.9,82.4,27.7,163.4,81.2,303.9,26.2,parcialmente_nublado,nublado
Lima,2012-09-19,19,16,14.7,84.6,18.4,180.3,100,307.7,26.6,nublado,parcialmente_nublado
Lima,2012-09-20,22,16,14.7,81.2,18.4,179.4,89.8,310.1,26.7,parcialmente_nublado,nublado
Lima,2012-09-21,19,16,14.3,83.1,16.6,176.9,99.5,313.4,27.2,nublado,parcialmente_nublado
Lima,2012-09-22,20,16,14.2,81,20.5,177.3,88.4,310,26.8,lluvioso,nublado
Lima,2012-09-23,20,16,14.2,81.8,16.6,184.7,98.4,316.7,27.3,nublado,lluvioso
Lima,2012-09-24,19,15.9,14.5,84.6,18.4,172.1,96.1,313.9,27.1,nublado,nublado
Lima,2012-09-25,20,16,14.5,81.1,18.4,170.9,91.6,299.9,25.9,nublado,nublado
Lima,2012-09-26,19,16,15,84.5,18.4,168.9,99.5,159.5,13.9,nublado,nublado
Lima,2012-09-27,19,16.9,14.9,85,22.3,161.3,100,259,22.4,nublado,nublado
Lima,2012-09-28,19,16,14.9,85.2,20.5,165.2,100,274.7,23.7,nublado,nublado
Lima,2012-09-29,18.2,16,14.5,83.3,16.6,169.9,100,200.2,17.3,nublado,nublado
Lima,2012-09-30,20,16,14.4,81.8,18.4,174.2,100,311.9,26.8,nublado,nublado
Lima,2012-10-01,19,16,14.3,83.6,16.6,234.3,98.9,326.7,28.3,nublado,nublado
Lima,2012-10-02,19,16,14.3,83,16.6,249.8,84.8,326.9,28.4,parcialmente_nublado,nublado
Lima,2012-10-03,20.2,15.8,14.7,83.5,20.5,178.8,90.8,329.7,28.5,nublado,parcialmente_nublado
Lima,2012-10-04,19,15.9,14.6,84.6,14.8,196.4,99.5,329.8,28.5,nublado,nublado
Lima,2012-10-05,19,16,15,86.8,16.6,190.3,99.1,334.4,28.8,nublado,nublado
Lima,2012-10-06,19,16,14.7,84.1,18.4,173.2,100,334.7,28.8,nublado,nublado
Lima,2012-10-07,19.8,16,14.6,84.4,18.4,174.1,93.1,283.5,24.5,nublado,nublado
Lima,2012-10-08,21,16,14.5,81.9,20.5,179.7,86.6,310.3,26.7,parcialmente_nublado,nublado
Lima,2012-10-09,19,15.9,14.7,87.3,13,196.8,99.5,318.5,27.5,nublado,parcialmente_nublado
Lima,2012-10-10,18,15.3,14.9,88.4,13,305.6,99.1,225.4,19.5,nublado,nublado
Lima,2012-10-11,20,16,14.9,82.8,13,180.3,89,334.4,28.8,parcialmente_nublado,nublado
Lima,2012-10-12,19,16.8,15,84.7,18.4,170.4,94.5,251.2,21.8,nublado,parcialmente_nublado
Lima,2012-10-13,19,16,15.1,88.3,20.5,171.6,100,309,26.6,nublado,nublado
Lima,2012-10-14,19,15.8,15,88.7,16.6,175.2,99.5,333.9,28.8,nublado,nublado
Lima,2012-10-15,20,15.9,14.4,83.9,14.8,257,96.6,312.2,26.9,nublado,nublado
Lima,2012-10-16,21.1,16,14.3,78,14.8,199.3,86.9,323.4,27.8,parcialmente_nublado,nublado
Lima,2012-10-17,21,17,14.5,80.3,16.6,178.9,95.2,299.7,25.8,nublado,parcialmente_nublado
Lima,2012-10-18,21,16,14.8,80.5,22.3,168.4,89.6,293.6,25.3,parcialmente_nublado,nublado
Lima,2012-10-19,21,16,14.2,80.7,18.4,177,92.1,302.6,26.2,nublado,parcialmente_nublado
Lima,2012-10-20,21,16,14.6,81.5,14.8,187,89.9,314.2,27.2,parcialmente_nublado,nublado
Lima,2012-10-21,20,16,14.8,81.6,17.2,173.9,91.7,314.2,27.2,nublado,parcialmente_nublado
Lima,2012-10-22,21,16,15,82.9,22.3,168.6,92.4,327.5,28.2,nublado,nublado
Lima,2012-10-23,21,16,14.8,81.7,16.6,187.2,93.8,319.5,27.7,nublado,nublado
Lima,2012-10-24,21,16,14.9,81.4,16.6,186.7,88.1,261.4,22.5,parcialmente_nublado,nublado
Lima,2012-10-25,22,16,15.3,82.4,18.4,188.8,78.8,324.3,27.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-10-26,20,16,14.9,83.7,16.6,215.6,84.9,303.4,26.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-10-27,22,16,15.6,82.2,14.8,202.2,65.5,301.4,26.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-10-28,20,17,15.8,85.6,18.4,177.9,100,227.6,19.6,lluvioso,parcialmente_nublado
Lima,2012-10-29,20,17,15.3,83.3,11.2,194.1,100,202.9,17.4,nublado,lluvioso
Lima,2012-10-30,22,17.7,15.8,82.2,18.4,178.9,89.6,305.8,26.4,parcialmente_nublado,nublado
Lima,2012-10-31,22,16.9,15.5,82.1,16.6,181.3,77.8,329.3,28.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-11-01,21.3,17,15.8,83.5,18.4,182.4,92.9,326.4,28.2,nublado,parcialmente_nublado
Lima,2012-11-02,21,17.7,15.6,82.7,16.6,199.6,97.7,330.5,28.6,nublado,nublado
Lima,2012-11-03,20,17,15.4,83.8,13,208.8,100,304.3,26.4,nublado,nublado
Lima,2012-11-04,20,16.8,15.3,84,16.6,221.4,100,291,25.1,nublado,nublado
Lima,2012-11-05,21,17,15.6,82.1,22.3,176,75.5,258.8,22.3,parcialmente_nublado,nublado
Lima,2012-11-06,21.1,16,15.1,81.9,24.1,173.7,82.3,331.6,28.5,lluvioso,parcialmente_nublado
Lima,2012-11-07,22,17,15.5,81.6,24.1,172.8,85.7,332.8,28.9,parcialmente_nublado,lluvioso
Lima,2012-11-08,21,17.7,15.8,82.2,25.9,168.7,95.9,338.6,29.3,nublado,parcialmente_nublado
Lima,2012-11-09,21,17,15.7,81.9,22.3,179.6,99.1,332.6,28.7,nublado,nublado
Lima,2012-11-10,20,17.8,15.9,83.5,16.6,191.7,100,320.3,27.7,nublado,nublado
Lima,2012-11-11,21,17,15.9,82.6,16.6,177.8,96.8,339.9,29.3,nublado,nublado
Lima,2012-11-12,23,17.8,15.2,77.8,18.4,184.6,84.5,335.5,29,parcialmente_nublado,nublado
Lima,2012-11-13,21,17,15.4,81.2,16.6,196.3,92.6,339,29.3,nublado,parcialmente_nublado
Lima,2012-11-14,22,17.8,15.1,77.9,22.3,182.4,98.9,223.8,19.3,nublado,nublado
Lima,2012-11-15,23.7,17.9,15.5,77,18.4,177.3,85.3,287.5,24.8,parcialmente_nublado,nublado
Lima,2012-11-16,23,18,15.7,77.7,20.5,173.7,79.7,256.2,22.2,parcialmente_nublado,parcialmente_nublado
Lima,2012-11-17,23,17.9,16,80,25.9,172.9,79.5,239.9,20.7,parcialmente_nublado,parcialmente_nublado
Lima,2012-11-18,22.8,18,16.2,80.6,20.5,177.5,96.1,304.9,26.3,nublado,parcialmente_nublado
Lima,2012-11-19,22,17.8,16,81,16.6,177.7,100,319.7,27.6,nublado,nublado
Lima,2012-11-20,22,18,16,80.6,24.1,171.2,97.1,329,28.6,nublado,nublado
Lima,2012-11-21,23,18,15.9,78.6,22.3,175.6,98.7,340,29.3,lluvioso,nublado
Lima,2012-11-22,21,18,16,80.5,18.4,187,98.4,351.1,30.3,nublado,lluvioso
Lima,2012-11-23,23.1,18,16.1,78.1,37.1,166,64.8,348,30,parcialmente_nublado,nublado
Lima,2012-11-24,23,17.8,15.8,79.2,14.8,244.1,90,309.5,26.6,parcialmente_nublado,parcialmente_nublado
Lima,2012-11-25,24,18,15.8,78.4,16.6,178.7,77.4,319.2,27.5,parcialmente_nublado,parcialmente_nublado
Lima,2012-11-26,23,18,15.8,78.9,23.3,169.7,90.4,323.7,27.9,nublado,parcialmente_nublado
Lima,2012-11-27,22,17.9,15.7,79.8,24.1,178.7,84.6,322.4,27.7,parcialmente_nublado,nublado
Lima,2012-11-28,24,18,15,74.1,22.3,166,80.5,338,29.3,parcialmente_nublado,parcialmente_nublado
Lima,2012-11-29,24,18,15.4,73.9,35.3,163.4,60.3,337.3,29,parcialmente_nublado,parcialmente_nublado
Lima,2012-11-30,23,17,16.2,83.2,24.1,174.9,58,338.8,29,parcialmente_nublado,parcialmente_nublado
Lima,2012-12-01,21.1,16.8,16.2,86.1,14.8,224,80.4,325.2,28,parcialmente_nublado,parcialmente_nublado
Lima,2012-12-02,24,19,16.3,77.2,20.5,170.5,78.1,231.4,19.9,parcialmente_nublado,parcialmente_nublado
Lima,2012-12-03,24,18.8,16.8,79.1,22.3,168.3,82.8,280,24.1,parcialmente_nublado,parcialmente_nublado
Lima,2012-12-04,22,18.8,16.6,81,18.4,165.8,99.8,157.5,13.5,nublado,parcialmente_nublado
Lima,2012-12-05,22.1,19,17,82,20.5,160.9,100,296,25.5,nublado,nublado
Lima,2012-12-06,23,18.9,17,81,20.5,164,99.5,299.9,25.7,nublado,nublado
Lima,2012-12-07,25,19,17.6,79.9,24.1,176.5,87.5,124,10.9,parcialmente_nublado,nublado
